,Event Type,Event Created,Object Id,Id,IsDeleted,AccountId,IsPrivate,Name,Description,StageName,Amount,Probability,ExpectedRevenue,TotalOpportunityQuantity,CloseDate,Type,NextStep,LeadSource,IsClosed,IsWon,ForecastCategory,ForecastCategoryName,CampaignId,HasOpportunityLineItem,Pricebook2Id,OwnerId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,FiscalQuarter,FiscalYear,Fiscal,LastViewedDate,LastReferencedDate,SyncedQuoteId,ContractId,HasOpenActivity,HasOverdueTask,Bonus_Points_Used__c,Bonus_Points__c,DocumentLink_Record_Type__c,DocumentLink_Subject__c,DocumentLink__c,Online_Quote_URL__c,Quote_Status__c,Rollover_Points_Used__c,Tasks_Purchased_All_Orders__c,ID_SF_Migration_Opportunity__c,Points_Estimate__c,Contact__c,SBQQ__AmendedContract__c,Current_Point_Balance__c,Opportunity_ID__c,Project_Opportunity__c,Add_Contingency__c,Opportunity_Lookup__c,Points_assigned_to_Projects__c,Billing_Contact__c,Billing_Date__c,Contingency_Points__c,Contingency_Received__c,Delegated_Points_Received__c,Delegated_Points__c,Freeze_Period__c,Notes_for_Delegated_Points_Received__c,Notes_for_Delegated_Points__c,Percentage_Formula__c,Points_Logged__c,Points_Plan__c,Points_Purchased__c,Rollover_Points__c,SBQQ__Contracted__c,Two_Week__c,Un_Freeze_Date__c,Unassigned_Project_Points__c,SBQQ__CreateContractedPrices__c,SBQQ__OrderGroupID__c,SBQQ__Ordered__c,SBQQ__PrimaryQuote__c,SBQQ__QuotePricebookId__c,SBQQ__Renewal__c,SBQQ__RenewedContract__c,attributes.type,attributes.url,date,_id
434,updated,2022-07-19T23:49:21.992Z,0068Z00001XstP0QAJ,0068Z00001XstP0QAJ,False,0018Z00002YcgfxQAB,False,Avid Vines- Email Sequence,,Proposal/Price Quote,,75.0,,,2022-08-02,,,,False,False,Pipeline,Pipeline,,False,01s1U000000ZwxwQAC,0051U000006prvDQAQ,2022-07-19T23:49:15.000+0000,0051U000006prvDQAQ,2022-07-19T23:49:21.000+0000,0051U000006prvDQAQ,2022-07-19T23:49:21.000+0000,,3.0,2022.0,2022 3,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001XstP0,Presented,,0.0,,,0038Z00002od7vPQAQ,,,0068Z00001XstP0QAJ,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-14.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001XstP0QAJ,1658274562729.0,62e84ff10b93022bfa43cdf1
435,updated,2022-07-19T23:49:43.870Z,0068Z00001XstP0QAJ,0068Z00001XstP0QAJ,False,0018Z00002YcgfxQAB,False,Avid Vines- Email Sequence,,Proposal/Price Quote,597.0,75.0,447.75,1.0,2022-08-02,,,,False,False,Pipeline,Pipeline,,True,01s1U000000ZwxwQAC,0051U000006prvDQAQ,2022-07-19T23:49:15.000+0000,0051U000006prvDQAQ,2022-07-19T23:49:43.000+0000,0051U000006prvDQAQ,2022-07-19T23:49:43.000+0000,,3.0,2022.0,2022 3,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001XstP0,Presented,,0.0,,,0038Z00002od7vPQAQ,,,0068Z00001XstP0QAJ,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-14.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001XstP0QAJ,1658274584852.0,62e84ff10b93022bfa43cdf2
436,updated,2022-07-19T23:49:43.872Z,0068Z00001XstP0QAJ,0068Z00001XstP0QAJ,False,0018Z00002YcgfxQAB,False,Avid Vines- Email Sequence,,Proposal/Price Quote,597.0,75.0,447.75,1.0,2022-08-02,,,,False,False,Pipeline,Pipeline,,True,01s1U000000ZwxwQAC,0051U000006prvDQAQ,2022-07-19T23:49:15.000+0000,0051U000006prvDQAQ,2022-07-19T23:49:43.000+0000,0051U000006prvDQAQ,2022-07-19T23:49:43.000+0000,,3.0,2022.0,2022 3,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001XstP0,Presented,,0.0,,,0038Z00002od7vPQAQ,,,0068Z00001XstP0QAJ,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-14.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001XstP0QAJ,1658274584991.0,62e84ff10b93022bfa43cdf3
437,created,2022-07-20T00:05:23.721Z,0068Z00001XstQNQAZ,0068Z00001XstQNQAZ,False,0011U00001nAvtSQAS,False,Blakroc- Employee Handbook,,Proposal/Price Quote,,75.0,,,2022-08-02,,,,False,False,Pipeline,Pipeline,,False,,0051U000006prvDQAQ,2022-07-20T00:05:23.000+0000,0051U000006prvDQAQ,2022-07-20T00:05:23.000+0000,0051U000006prvDQAQ,2022-07-20T00:05:23.000+0000,,3.0,2022.0,2022 3,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001XstQN,Presented,,0.0,,,0038Z00002oeI2lQAE,,,0068Z00001XstQNQAZ,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-14.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001XstQNQAZ,1658275524961.0,62e84ff10b93022bfa43cdf4
438,created,2022-07-20T00:05:23.722Z,0068Z00001XstQNQAZ,0068Z00001XstQNQAZ,False,0011U00001nAvtSQAS,False,Blakroc- Employee Handbook,,Proposal/Price Quote,,75.0,,,2022-08-02,,,,False,False,Pipeline,Pipeline,,False,,0051U000006prvDQAQ,2022-07-20T00:05:23.000+0000,0051U000006prvDQAQ,2022-07-20T00:05:23.000+0000,0051U000006prvDQAQ,2022-07-20T00:05:23.000+0000,,3.0,2022.0,2022 3,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001XstQN,Presented,,0.0,,,0038Z00002oeI2lQAE,,,0068Z00001XstQNQAZ,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-14.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001XstQNQAZ,1658275524979.0,62e84ff10b93022bfa43cdf5
439,updated,2022-07-20T00:05:31.434Z,0068Z00001XstQNQAZ,0068Z00001XstQNQAZ,False,0011U00001nAvtSQAS,False,Blakroc- Employee Handbook,,Proposal/Price Quote,,75.0,,,2022-08-02,,,,False,False,Pipeline,Pipeline,,False,01s1U000000ZwxwQAC,0051U000006prvDQAQ,2022-07-20T00:05:23.000+0000,0051U000006prvDQAQ,2022-07-20T00:05:31.000+0000,0051U000006prvDQAQ,2022-07-20T00:05:31.000+0000,,3.0,2022.0,2022 3,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001XstQN,Presented,,0.0,,,0038Z00002oeI2lQAE,,,0068Z00001XstQNQAZ,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-14.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001XstQNQAZ,1658275532138.0,62e84ff10b93022bfa43cdf6
440,updated,2022-07-20T00:06:20.687Z,0068Z00001XstQNQAZ,0068Z00001XstQNQAZ,False,0011U00001nAvtSQAS,False,Blakroc- Employee Handbook,,Proposal/Price Quote,2000.0,75.0,1500.0,40.0,2022-08-02,,,,False,False,Pipeline,Pipeline,,True,01s1U000000ZwxwQAC,0051U000006prvDQAQ,2022-07-20T00:05:23.000+0000,0051U000006prvDQAQ,2022-07-20T00:06:20.000+0000,0051U000006prvDQAQ,2022-07-20T00:06:20.000+0000,,3.0,2022.0,2022 3,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001XstQN,Presented,,0.0,,,0038Z00002oeI2lQAE,,,0068Z00001XstQNQAZ,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-14.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001XstQNQAZ,1658275593265.0,62e84ff10b93022bfa43cdf7
441,updated,2022-07-20T00:06:20.684Z,0068Z00001XstQNQAZ,0068Z00001XstQNQAZ,False,0011U00001nAvtSQAS,False,Blakroc- Employee Handbook,,Proposal/Price Quote,2000.0,75.0,1500.0,40.0,2022-08-02,,,,False,False,Pipeline,Pipeline,,True,01s1U000000ZwxwQAC,0051U000006prvDQAQ,2022-07-20T00:05:23.000+0000,0051U000006prvDQAQ,2022-07-20T00:06:20.000+0000,0051U000006prvDQAQ,2022-07-20T00:06:20.000+0000,,3.0,2022.0,2022 3,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001XstQN,Presented,,0.0,,,0038Z00002oeI2lQAE,,,0068Z00001XstQNQAZ,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-14.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001XstQNQAZ,1658275593283.0,62e84ff10b93022bfa43cdf8
442,updated,2022-07-22T19:15:15.897Z,0068Z00001XstP0QAJ,0068Z00001XstP0QAJ,False,0018Z00002YcgfxQAB,False,Avid Vines- Email Sequence,,Closed Won,597.0,100.0,597.0,1.0,2022-07-22,,,,True,True,Closed,Closed,,True,01s1U000000ZwxwQAC,0051U000006prvDQAQ,2022-07-19T23:49:15.000+0000,0051U000006prvDQAQ,2022-07-22T19:15:15.000+0000,0051U000006prvDQAQ,2022-07-22T19:15:15.000+0000,,3.0,2022.0,2022 3,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001XstP0,Presented,,0.0,,,0038Z00002od7vPQAQ,,,0068Z00001XstP0QAJ,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,0.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001XstP0QAJ,1658517318253.0,62e84ff10b93022bfa43cdf9
443,updated,2022-07-22T19:15:15.894Z,0068Z00001XstP0QAJ,0068Z00001XstP0QAJ,False,0018Z00002YcgfxQAB,False,Avid Vines- Email Sequence,,Closed Won,597.0,100.0,597.0,1.0,2022-07-22,,,,True,True,Closed,Closed,,True,01s1U000000ZwxwQAC,0051U000006prvDQAQ,2022-07-19T23:49:15.000+0000,0051U000006prvDQAQ,2022-07-22T19:15:15.000+0000,0051U000006prvDQAQ,2022-07-22T19:15:15.000+0000,,3.0,2022.0,2022 3,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001XstP0,Presented,,0.0,,,0038Z00002od7vPQAQ,,,0068Z00001XstP0QAJ,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,0.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001XstP0QAJ,1658517318248.0,62e84ff10b93022bfa43cdfa
444,updated,2022-07-26T13:57:03.933Z,0068Z00001XstQNQAZ,0068Z00001XstQNQAZ,False,0011U00001nAvtSQAS,False,Blakroc- Employee Handbook,,Closed Won,2000.0,100.0,2000.0,40.0,2022-07-26,,,,True,True,Closed,Closed,,True,01s1U000000ZwxwQAC,0051U000006prvDQAQ,2022-07-20T00:05:23.000+0000,0051U000006prvDQAQ,2022-07-26T13:57:03.000+0000,0051U000006prvDQAQ,2022-07-26T13:57:03.000+0000,,3.0,2022.0,2022 3,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001XstQN,Presented,,0.0,,,0038Z00002oeI2lQAE,,,0068Z00001XstQNQAZ,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,0.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001XstQNQAZ,1658843824755.0,62e84ff10b93022bfa43cdfb
445,updated,2022-07-26T13:57:03.931Z,0068Z00001XstQNQAZ,0068Z00001XstQNQAZ,False,0011U00001nAvtSQAS,False,Blakroc- Employee Handbook,,Closed Won,2000.0,100.0,2000.0,40.0,2022-07-26,,,,True,True,Closed,Closed,,True,01s1U000000ZwxwQAC,0051U000006prvDQAQ,2022-07-20T00:05:23.000+0000,0051U000006prvDQAQ,2022-07-26T13:57:03.000+0000,0051U000006prvDQAQ,2022-07-26T13:57:03.000+0000,,3.0,2022.0,2022 3,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001XstQN,Presented,,0.0,,,0038Z00002oeI2lQAE,,,0068Z00001XstQNQAZ,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,0.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001XstQNQAZ,1658843824856.0,62e84ff10b93022bfa43cdfc
446,updated,2022-07-27T16:35:16.727Z,0068Z00001XuxyGQAR,0068Z00001XuxyGQAR,False,0011U00001nAvtSQAS,False,Blakroc- Brand Positioning Strategy Consulting Package,,Proposal/Price Quote,0.0,75.0,0.0,0.0,2022-08-09,,,,False,False,Pipeline,Pipeline,,False,01s1U000000ZwxwQAC,0051U000006prvDQAQ,2022-07-26T23:15:18.000+0000,0051U000006prvDQAQ,2022-07-27T16:35:16.000+0000,0051U000006prvDQAQ,2022-07-27T16:35:16.000+0000,,3.0,2022.0,2022 3,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001XuxyG,Presented,,0.0,,,0038Z00002oeI2lQAE,,,0068Z00001XuxyGQAR,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-13.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001XuxyGQAR,1658939718952.0,62e84ff10b93022bfa43cdfd
447,updated,2022-07-27T16:35:16.723Z,0068Z00001XuxyGQAR,0068Z00001XuxyGQAR,False,0011U00001nAvtSQAS,False,Blakroc- Brand Positioning Strategy Consulting Package,,Proposal/Price Quote,0.0,75.0,0.0,0.0,2022-08-09,,,,False,False,Pipeline,Pipeline,,False,01s1U000000ZwxwQAC,0051U000006prvDQAQ,2022-07-26T23:15:18.000+0000,0051U000006prvDQAQ,2022-07-27T16:35:16.000+0000,0051U000006prvDQAQ,2022-07-27T16:35:16.000+0000,,3.0,2022.0,2022 3,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001XuxyG,Presented,,0.0,,,0038Z00002oeI2lQAE,,,0068Z00001XuxyGQAR,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-13.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001XuxyGQAR,1658939719052.0,62e84ff10b93022bfa43cdfe
448,created,2022-06-29T21:37:02.908Z,0068Z00001WlUrLQAV,0068Z00001WlUrLQAV,False,0018Z00002aS2tHQAS,False,College Beyond- Inbound/Outbound Email Management,,Proposal/Price Quote,,75.0,,,2022-07-13,,,,False,False,Pipeline,Pipeline,,False,,0051U000006prvDQAQ,2022-06-29T21:37:02.000+0000,0051U000006prvDQAQ,2022-06-29T21:37:02.000+0000,0051U000006prvDQAQ,2022-06-29T21:37:02.000+0000,,3.0,2022.0,2022 3,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001WlUrL,Presented,,0.0,,,0038Z00002rWeTGQA0,,,0068Z00001WlUrLQAV,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-14.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001WlUrLQAV,1656538624356.0,62e84ff10b93022bfa43cdb9
449,updated,2022-06-29T21:37:10.967Z,0068Z00001WlUrLQAV,0068Z00001WlUrLQAV,False,0018Z00002aS2tHQAS,False,College Beyond- Inbound/Outbound Email Management,,Proposal/Price Quote,,75.0,,,2022-07-13,,,,False,False,Pipeline,Pipeline,,False,01s1U000000ZwxwQAC,0051U000006prvDQAQ,2022-06-29T21:37:02.000+0000,0051U000006prvDQAQ,2022-06-29T21:37:10.000+0000,0051U000006prvDQAQ,2022-06-29T21:37:10.000+0000,,3.0,2022.0,2022 3,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001WlUrL,Presented,,0.0,,,0038Z00002rWeTGQA0,,,0068Z00001WlUrLQAV,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-14.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001WlUrLQAV,1656538632123.0,62e84ff10b93022bfa43cdba
450,updated,2022-07-27T16:50:41.604Z,0068Z00001XuyOFQAZ,0068Z00001XuyOFQAZ,False,0011U00001hLr64QAC,False,U Scope- Brand Positioning Strategy Consulting Package,,Proposal/Price Quote,,75.0,,,2022-08-09,,,,False,False,Pipeline,Pipeline,,False,01s1U000000ZwxwQAC,0051U000006prvDQAQ,2022-07-26T23:55:01.000+0000,0051U000006prvDQAQ,2022-07-27T16:50:41.000+0000,0051U000006prvDQAQ,2022-07-27T16:50:41.000+0000,,3.0,2022.0,2022 3,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001XuyOF,Presented,,0.0,,,0031U00001hQT5EQAW,,,0068Z00001XuyOFQAZ,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-13.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001XuyOFQAZ,1658940642899.0,62e84ff10b93022bfa43ce01
451,updated,2022-07-27T16:50:58.433Z,0068Z00001XuyOFQAZ,0068Z00001XuyOFQAZ,False,0011U00001hLr64QAC,False,U Scope- Brand Positioning Strategy Consulting Package,,Proposal/Price Quote,4997.0,75.0,3747.75,1.0,2022-08-09,,,,False,False,Pipeline,Pipeline,,True,01s1U000000ZwxwQAC,0051U000006prvDQAQ,2022-07-26T23:55:01.000+0000,0051U000006prvDQAQ,2022-07-27T16:50:58.000+0000,0051U000006prvDQAQ,2022-07-27T16:50:58.000+0000,,3.0,2022.0,2022 3,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001XuyOF,Presented,,0.0,,,0031U00001hQT5EQAW,,,0068Z00001XuyOFQAZ,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-13.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001XuyOFQAZ,1658940659438.0,62e84ff10b93022bfa43ce02
452,updated,2022-07-27T16:50:58.428Z,0068Z00001XuyOFQAZ,0068Z00001XuyOFQAZ,False,0011U00001hLr64QAC,False,U Scope- Brand Positioning Strategy Consulting Package,,Proposal/Price Quote,4997.0,75.0,3747.75,1.0,2022-08-09,,,,False,False,Pipeline,Pipeline,,True,01s1U000000ZwxwQAC,0051U000006prvDQAQ,2022-07-26T23:55:01.000+0000,0051U000006prvDQAQ,2022-07-27T16:50:58.000+0000,0051U000006prvDQAQ,2022-07-27T16:50:58.000+0000,,3.0,2022.0,2022 3,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001XuyOF,Presented,,0.0,,,0031U00001hQT5EQAW,,,0068Z00001XuyOFQAZ,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-13.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001XuyOFQAZ,1658940659667.0,62e84ff10b93022bfa43ce03
453,created,2022-07-27T19:00:13.323Z,0068Z00001Xv1PWQAZ,0068Z00001Xv1PWQAZ,False,0011U00001hLr64QAC,False,U Scope- Email Sequence & Social Media Posting,,Proposal/Price Quote,,75.0,,,2022-08-09,,,,False,False,Pipeline,Pipeline,,False,,0051U000006prvDQAQ,2022-07-27T19:00:12.000+0000,0051U000006prvDQAQ,2022-07-27T19:00:12.000+0000,0051U000006prvDQAQ,2022-07-27T19:00:12.000+0000,,3.0,2022.0,2022 3,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001Xv1PW,Presented,,0.0,,,0031U00001hQT5EQAW,,,0068Z00001Xv1PWQAZ,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-13.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001Xv1PWQAZ,1658948414368.0,62e84ff10b93022bfa43ce04
454,created,2022-07-27T19:00:13.325Z,0068Z00001Xv1PWQAZ,0068Z00001Xv1PWQAZ,False,0011U00001hLr64QAC,False,U Scope- Email Sequence & Social Media Posting,,Proposal/Price Quote,,75.0,,,2022-08-09,,,,False,False,Pipeline,Pipeline,,False,,0051U000006prvDQAQ,2022-07-27T19:00:12.000+0000,0051U000006prvDQAQ,2022-07-27T19:00:12.000+0000,0051U000006prvDQAQ,2022-07-27T19:00:12.000+0000,,3.0,2022.0,2022 3,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001Xv1PW,Presented,,0.0,,,0031U00001hQT5EQAW,,,0068Z00001Xv1PWQAZ,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-13.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001Xv1PWQAZ,1658948414372.0,62e84ff10b93022bfa43ce05
455,updated,2022-07-27T19:00:28.319Z,0068Z00001Xv1PWQAZ,0068Z00001Xv1PWQAZ,False,0011U00001hLr64QAC,False,U Scope- Email Sequence & Social Media Posting,,Proposal/Price Quote,,75.0,,,2022-08-09,,,,False,False,Pipeline,Pipeline,,False,01s1U000000ZwxwQAC,0051U000006prvDQAQ,2022-07-27T19:00:12.000+0000,0051U000006prvDQAQ,2022-07-27T19:00:28.000+0000,0051U000006prvDQAQ,2022-07-27T19:00:28.000+0000,,3.0,2022.0,2022 3,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001Xv1PW,Presented,,0.0,,,0031U00001hQT5EQAW,,,0068Z00001Xv1PWQAZ,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-13.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001Xv1PWQAZ,1658948429443.0,62e84ff10b93022bfa43ce06
456,updated,2022-07-27T19:12:40.941Z,0068Z00001Xv1PWQAZ,0068Z00001Xv1PWQAZ,False,0011U00001hLr64QAC,False,U Scope- Email Sequence & Social Media Posting,,Proposal/Price Quote,297.0,75.0,222.75,1.0,2022-08-09,,,,False,False,Pipeline,Pipeline,,True,01s1U000000ZwxwQAC,0051U000006prvDQAQ,2022-07-27T19:00:12.000+0000,0051U000006prvDQAQ,2022-07-27T19:12:40.000+0000,0051U000006prvDQAQ,2022-07-27T19:12:40.000+0000,,3.0,2022.0,2022 3,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001Xv1PW,Presented,,0.0,,,0031U00001hQT5EQAW,,,0068Z00001Xv1PWQAZ,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-13.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001Xv1PWQAZ,1658949161999.0,62e84ff10b93022bfa43ce07
457,updated,2022-07-27T19:12:40.938Z,0068Z00001Xv1PWQAZ,0068Z00001Xv1PWQAZ,False,0011U00001hLr64QAC,False,U Scope- Email Sequence & Social Media Posting,,Proposal/Price Quote,297.0,75.0,222.75,1.0,2022-08-09,,,,False,False,Pipeline,Pipeline,,True,01s1U000000ZwxwQAC,0051U000006prvDQAQ,2022-07-27T19:00:12.000+0000,0051U000006prvDQAQ,2022-07-27T19:12:40.000+0000,0051U000006prvDQAQ,2022-07-27T19:12:40.000+0000,,3.0,2022.0,2022 3,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001Xv1PW,Presented,,0.0,,,0031U00001hQT5EQAW,,,0068Z00001Xv1PWQAZ,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-13.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001Xv1PWQAZ,1658949162046.0,62e84ff10b93022bfa43ce08
458,updated,2022-07-27T19:13:49.700Z,0068Z00001Xv1PWQAZ,0068Z00001Xv1PWQAZ,False,0011U00001hLr64QAC,False,U Scope- Email Sequence & Social Media Posting,,Proposal/Price Quote,544.0,75.0,408.0,2.0,2022-08-09,,,,False,False,Pipeline,Pipeline,,True,01s1U000000ZwxwQAC,0051U000006prvDQAQ,2022-07-27T19:00:12.000+0000,0051U000006prvDQAQ,2022-07-27T19:13:49.000+0000,0051U000006prvDQAQ,2022-07-27T19:13:49.000+0000,,3.0,2022.0,2022 3,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001Xv1PW,Presented,,0.0,,,0031U00001hQT5EQAW,,,0068Z00001Xv1PWQAZ,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-13.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001Xv1PWQAZ,1658949231003.0,62e84ff10b93022bfa43ce09
459,updated,2022-07-27T19:13:49.703Z,0068Z00001Xv1PWQAZ,0068Z00001Xv1PWQAZ,False,0011U00001hLr64QAC,False,U Scope- Email Sequence & Social Media Posting,,Proposal/Price Quote,544.0,75.0,408.0,2.0,2022-08-09,,,,False,False,Pipeline,Pipeline,,True,01s1U000000ZwxwQAC,0051U000006prvDQAQ,2022-07-27T19:00:12.000+0000,0051U000006prvDQAQ,2022-07-27T19:13:49.000+0000,0051U000006prvDQAQ,2022-07-27T19:13:49.000+0000,,3.0,2022.0,2022 3,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001Xv1PW,Presented,,0.0,,,0031U00001hQT5EQAW,,,0068Z00001Xv1PWQAZ,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-13.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001Xv1PWQAZ,1658949231062.0,62e84ff10b93022bfa43ce0a
460,updated,2022-07-27T19:14:50.471Z,0068Z00001Xv1PWQAZ,0068Z00001Xv1PWQAZ,False,0011U00001hLr64QAC,False,U Scope- Email Sequence & Social Media Posting,,Proposal/Price Quote,1141.0,75.0,855.75,3.0,2022-08-09,,,,False,False,Pipeline,Pipeline,,True,01s1U000000ZwxwQAC,0051U000006prvDQAQ,2022-07-27T19:00:12.000+0000,0051U000006prvDQAQ,2022-07-27T19:14:50.000+0000,0051U000006prvDQAQ,2022-07-27T19:14:50.000+0000,,3.0,2022.0,2022 3,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001Xv1PW,Presented,,0.0,,,0031U00001hQT5EQAW,,,0068Z00001Xv1PWQAZ,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-13.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001Xv1PWQAZ,1658949292041.0,62e84ff10b93022bfa43ce0b
